"c_representative","c_section","c_size"
"ANDROID AB","ANDROID AB",542
"ANDROID AVB","ANDROID AVB",9057
"ARC","ARC",7429
"ARC HSDK CREG GPIO","ARC HSDK CREG GPIO",212
"ARC HSDK RESET","ARC HSDK RESET",135
"ARM","ARM",831016
"ARM","ARM ALTERA SOCFPGA",10636
"ARM","ARM AMLOGIC SOC SUPPORT",43179
"ARM","ARM FREESCALE IMX",167555
"ARM","ARM HISILICON",1198
"ARM","ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX ARMADA-7K/8K",47545
"ARM","ARM MARVELL PXA",4125
"ARM","ARM MICROCHIP/ATMEL AT91",16105
"ARM","ARM PHYTIUM",233
"ARM","ARM RENESAS RMOBILE/R-CAR",10471
"ARM","ARM SAMSUNG",19210
"ARM","ARM SNAPDRAGON",2852
"ARM","ARM STM SPEAR",2424
"ARM","ARM STM STM32MP",55848
"ARM","ARM STM STV0991",722
"ARM","ARM SUNXI",20025
"ARM","ARM TEGRA",27240
"ARM","ARM TI",68585
"ARM","ARM U8500",2004
"ARM","ARM UNIPHIER",20757
"ARM","ARM VERSATILE EXPRESS DRIVERS",3949
"ARM","ARM/CZ.NIC TURRIS MOX SUPPORT",2085
"ARM","COLDFIRE",25593
"ARM","POWER",22209
"ARM","TARGET_BCMNS3",3815
"ARM","TI SYSTEM SECURITY",2372
"ARM","UBI",16469
"ARM","XEN",7053
"ARM ZYNQ","ARM ZYNQ",118421
"ARM ZYNQ","ARM ZYNQMP",41831
"ARM ZYNQ","ARM ZYNQMP R5",67
"ARM ZYNQ","FPGA",9896
"ARM ZYNQ","MICROBLAZE",97322
"BINMAN","BINMAN",19755
"BTRFS","BTRFS",9545
"BUILDMAN","BUILDMAN",13507
"CFI FLASH","CFI FLASH",2994
"CLOCK","ARC HSDK CGU CLOCK",857
"CLOCK","ARM ASPEED",5588
"CLOCK","ARM MEDIATEK",26872
"CLOCK","ARM OWL",846
"CLOCK","ARM ROCKCHIP",49993
"CLOCK","ARM VERSAL",2638
"CLOCK","CLOCK",59429
"CLOCK","RISC-V KENDRYTE",1818
"EFI PAYLOAD","EFI PAYLOAD",50845
"EFI PAYLOAD","EFI VARIABLES VIA OP-TEE",996
"ENVIRONMENT","ENVIRONMENT",7257
"FLATTENED DEVICE TREE","FLATTENED DEVICE TREE",7176
"FREEBSD","FREEBSD",0
"FREESCALE QORIQ","FREESCALE QORIQ",281
"LOGGING","LOGGING",3290
"MMC","ARC SYNOPSYS DW MMC EXTENSIONS",233
"MMC","ARM BROADCOM BCM283X",6985
"MMC","ARM STI",1964
"MMC","DRIVER MODEL",36308
"MMC","MMC",37554
"NAND FLASH","ARM CORTINA ACCESS CAxxxx",5259
"NAND FLASH","MIPS CORTINA ACCESS CAxxxx",3543
"NAND FLASH","NAND FLASH",42922
"NDS32","NDS32",4311
"NETWORK","MIPS",44458
"NETWORK","MIPS JZ4780",1940
"NETWORK","MIPS MEDIATEK",6404
"NETWORK","MIPS MSCC",13482
"NETWORK","MIPS Octeon",11396
"NETWORK","NETWORK",141215
"NIOS","NIOS",3372
"ONENAND","ONENAND",3902
"PATMAN","PATMAN",7925
"PCI Endpoint","PCI Endpoint",1348
"PCI MPC85xx","PCI MPC85xx",159
"POWERPC","POWERPC",66161
"POWERPC","POWERPC MPC83XX",17582
"POWERPC","POWERPC MPC85XX",16578
"POWERPC","POWERPC MPC86XX",2752
"POWERPC","POWERPC MPC8XX",2154
"RISC-V","RISC-V",10192
"SANDBOX","SANDBOX",8952
"SH","SH",6960
"SPI","ARM BROADCOM BCMSTB",1052
"SPI","ARM IPQ40XX",1941
"SPI","RNG",1000
"SPI","SPI",30574
"SPI","SPI-NOR",6603
"SPMI","SPMI",469
"SQUASHFS","SQUASHFS",2771
"TEE","TEE",3547
"TEE-lib","TEE-lib",253
"TQ GROUP","TQ GROUP",0
"UFS","UFS",3408
"USB","DFU",36197
"USB","ROCKUSB",1064
"USB","USB",107141
"USB","USB xHCI",6860
"VIDEO","ARM NEXELL S5P4418",17381
"VIDEO","I2C",23279
"VIDEO","MALI DISPLAY PROCESSORS",686
"VIDEO","TDA19988 HDMI ENCODER",655
"VIDEO","VIDEO",82203
"X86","X86",100582
"XTENSA","XTENSA",5497
