"c_representative","c_section","c_size"
"ARC","ARC",7032
"ARC HSDK CGU CLOCK","ARC HSDK CGU CLOCK",796
"ARC HSDK CREG GPIO","ARC HSDK CREG GPIO",210
"ARM","ARM",577746
"ARM","ARM ALTERA SOCFPGA",9951
"ARM","ARM ATMEL AT91",9975
"ARM","ARM FREESCALE IMX",79682
"ARM","ARM HISILICON",1140
"ARM","ARM MARVELL KIRKWOOD ARMADA-XP ARMADA-38X ARMADA-37XX",15377
"ARM","ARM MARVELL PXA",4120
"ARM","ARM OWL",550
"ARM","ARM RENESAS RMOBILE/R-CAR",10207
"ARM","ARM ROCKCHIP",38291
"ARM","ARM SAMSUNG",19105
"ARM","ARM SNAPDRAGON",2730
"ARM","ARM STI",109
"ARM","ARM STM SPEAR",2379
"ARM","ARM STM STV0991",716
"ARM","ARM SUNXI",17896
"ARM","ARM TEGRA",26329
"ARM","ARM TI",16474
"ARM","ARM UNIPHIER",19912
"ARM","ARM VERSAL",211
"ARM","TI SYSTEM SECURITY",1270
"ARM VERSATILE EXPRESS DRIVERS","ARM VERSATILE EXPRESS DRIVERS",1681
"ARM ZYNQ","ARM ZYNQ",109414
"ARM ZYNQ","ARM ZYNQMP",31572
"ARM ZYNQ","ARM ZYNQMP R5",67
"ARM ZYNQ","FPGA",9042
"ARM ZYNQ","MICROBLAZE",91057
"ARM ZYNQ","NAND FLASH",32266
"ARM ZYNQ","NETWORK",105552
"BINMAN","BINMAN",9530
"BUILDMAN","BUILDMAN",9313
"CFI FLASH","CFI FLASH",2996
"COLDFIRE","COLDFIRE",22974
"EFI PAYLOAD","EFI PAYLOAD",26736
"FLATTENED DEVICE TREE","FLATTENED DEVICE TREE",7711
"FREEBSD","FREEBSD",0
"FREESCALE QORIQ","FREESCALE QORIQ",0
"LOGGING","LOGGING",814
"MIPS","MIPS",23784
"MIPS","MIPS JZ4780",1971
"MIPS","MIPS MSCC",2672
"NDS32","NDS32",4290
"NIOS","NIOS",3355
"ONENAND","ONENAND",3896
"PATMAN","PATMAN",4701
"POWERPC","POWERPC",45717
"POWERPC","POWERPC MPC83XX",8878
"POWERPC","POWERPC MPC85XX",16700
"POWERPC","POWERPC MPC86XX",2740
"POWERPC","POWERPC MPC8XX",2137
"RISC-V","RISC-V",4210
"SANDBOX","SANDBOX",6846
"SH","SH",8424
"SPI","ARM BROADCOM BCM283X",3237
"SPI","ARM BROADCOM BCMSTB",1031
"SPI","ARM MEDIATEK",9702
"SPI","ARM STM STM32MP",8456
"SPI","DRIVER MODEL",20457
"SPI","I2C",18417
"SPI","MMC",27058
"SPI","POWER",16799
"SPI","SPI",27975
"SPMI","SPMI",467
"TEE","TEE",3225
"TQ GROUP","TQ GROUP",0
"UBI","UBI",16399
"USB","DFU",30178
"USB","ROCKUSB",1058
"USB","USB",88288
"USB","USB xHCI",6690
"VIDEO","MALI DISPLAY PROCESSORS",685
"VIDEO","TDA19988 HDMI ENCODER",653
"VIDEO","VIDEO",62090
"X86","X86",78001
"XTENSA","XTENSA",5461
