from,to,lines,size
3C505 NETWORK DRIVER,3C505 NETWORK DRIVER,1963,55082
3C505 NETWORK DRIVER,NETWORKING DRIVERS,1963,55082
3C505 NETWORK DRIVER,THE REST,1963,55082
3C59X NETWORK DRIVER,3C59X NETWORK DRIVER,3777,120037
3C59X NETWORK DRIVER,DOCUMENTATION,448,15100
3C59X NETWORK DRIVER,NETWORKING DRIVERS,3329,104937
3C59X NETWORK DRIVER,THE REST,3777,120037
3CR990 NETWORK DRIVER,3CR990 NETWORK DRIVER,3182,93967
3CR990 NETWORK DRIVER,NETWORKING DRIVERS,3182,93967
3CR990 NETWORK DRIVER,THE REST,3182,93967
"3WARE SAS/SATA-RAID SCSI DRIVERS (3W-XXXX, 3W-9XXX, 3W-SAS)","3WARE SAS/SATA-RAID SCSI DRIVERS (3W-XXXX, 3W-9XXX, 3W-SAS)",8257,281743
"3WARE SAS/SATA-RAID SCSI DRIVERS (3W-XXXX, 3W-9XXX, 3W-SAS)",SCSI SUBSYSTEM,8257,281743
"3WARE SAS/SATA-RAID SCSI DRIVERS (3W-XXXX, 3W-9XXX, 3W-SAS)",THE REST,8257,281743
53C700 AND 53C700-66 SCSI DRIVER,53C700 AND 53C700-66 SCSI DRIVER,4441,127499
53C700 AND 53C700-66 SCSI DRIVER,LASI 53c700 driver for PARISC,4441,127499
53C700 AND 53C700-66 SCSI DRIVER,SCSI SUBSYSTEM,4441,127499
53C700 AND 53C700-66 SCSI DRIVER,THE REST,4441,127499
6PACK NETWORK DRIVER FOR AX.25,6PACK NETWORK DRIVER FOR AX.25,1037,25182
6PACK NETWORK DRIVER FOR AX.25,NETWORKING DRIVERS,1037,25182
6PACK NETWORK DRIVER FOR AX.25,THE REST,1037,25182
8169 10/100/1000 GIGABIT ETHERNET DRIVER,8169 10/100/1000 GIGABIT ETHERNET DRIVER,6316,153383
8169 10/100/1000 GIGABIT ETHERNET DRIVER,NETWORKING DRIVERS,6316,153383
8169 10/100/1000 GIGABIT ETHERNET DRIVER,THE REST,6316,153383
8250/16?50 (AND CLONE UARTS) SERIAL DRIVER,8250/16?50 (AND CLONE UARTS) SERIAL DRIVER,95,3143
8250/16?50 (AND CLONE UARTS) SERIAL DRIVER,THE REST,95,3143
"8390 NETWORK DRIVERS [WD80x3/SMC-ELITE, SMC-ULTRA, NE2000, 3C503, etc.]","8390 NETWORK DRIVERS [WD80x3/SMC-ELITE, SMC-ULTRA, NE2000, 3C503, etc.]",19083,566213
"8390 NETWORK DRIVERS [WD80x3/SMC-ELITE, SMC-ULTRA, NE2000, 3C503, etc.]",ARM/RISCPC ARCHITECTURE,866,20536
"8390 NETWORK DRIVERS [WD80x3/SMC-ELITE, SMC-ULTRA, NE2000, 3C503, etc.]",NETWORKING DRIVERS,19083,566213
"8390 NETWORK DRIVERS [WD80x3/SMC-ELITE, SMC-ULTRA, NE2000, 3C503, etc.]",THE REST,19083,566213
"8390 NETWORK DRIVERS [WD80x3/SMC-ELITE, SMC-ULTRA, NE2000, 3C503, etc.]",UCLINUX FOR RENESAS H8/300 (H8300),684,19716
9P FILE SYSTEM,9P FILE SYSTEM,7339,181615
9P FILE SYSTEM,DOCUMENTATION,166,5755
9P FILE SYSTEM,THE REST,7339,181615
AACRAID SCSI RAID DRIVER,AACRAID SCSI RAID DRIVER,12333,357579
AACRAID SCSI RAID DRIVER,DOCUMENTATION,150,6849
AACRAID SCSI RAID DRIVER,SCSI SUBSYSTEM,12183,350730
AACRAID SCSI RAID DRIVER,THE REST,12333,357579
"ABIT UGURU 1,2 HARDWARE MONITOR DRIVER","ABIT UGURU 1,2 HARDWARE MONITOR DRIVER",1646,53908
"ABIT UGURU 1,2 HARDWARE MONITOR DRIVER",HARDWARE MONITORING,1646,53908
"ABIT UGURU 1,2 HARDWARE MONITOR DRIVER",THE REST,1646,53908
ABIT UGURU 3 HARDWARE MONITOR DRIVER,ABIT UGURU 3 HARDWARE MONITOR DRIVER,1322,41870
ABIT UGURU 3 HARDWARE MONITOR DRIVER,HARDWARE MONITORING,1322,41870
ABIT UGURU 3 HARDWARE MONITOR DRIVER,THE REST,1322,41870
ACENIC DRIVER,ACENIC DRIVER,3992,103286
ACENIC DRIVER,NETWORKING DRIVERS,3992,103286
ACENIC DRIVER,THE REST,3992,103286
ACER ASPIRE ONE TEMPERATURE AND FAN DRIVER,ACER ASPIRE ONE TEMPERATURE AND FAN DRIVER,715,20440
ACER ASPIRE ONE TEMPERATURE AND FAN DRIVER,THE REST,715,20440
ACER ASPIRE ONE TEMPERATURE AND FAN DRIVER,X86 PLATFORM DRIVERS,715,20440
ACER WMI LAPTOP EXTRAS,ACER WMI LAPTOP EXTRAS,2131,50094
ACER WMI LAPTOP EXTRAS,THE REST,2131,50094
ACER WMI LAPTOP EXTRAS,X86 PLATFORM DRIVERS,2131,50094
ACPI,ACPI,120612,3496411
ACPI,ACPI FAN DRIVER,230,5800
ACPI,ACPI PROCESSOR AGGREGATOR DRIVER,531,13736
ACPI,ACPI THERMAL DRIVER,1459,37007
ACPI,ACPI VIDEO DRIVER,1833,47012
ACPI,DOCKING STATION DRIVER,1082,28515
ACPI,PNP SUPPORT,1572,43159
ACPI,THE REST,120612,3496411
ACPI FAN DRIVER,ACPI FAN DRIVER,230,5800
ACPI FAN DRIVER,THE REST,230,5800
ACPI PROCESSOR AGGREGATOR DRIVER,ACPI PROCESSOR AGGREGATOR DRIVER,531,13736
ACPI PROCESSOR AGGREGATOR DRIVER,THE REST,531,13736
ACPI THERMAL DRIVER,ACPI THERMAL DRIVER,1459,37007
ACPI THERMAL DRIVER,THE REST,1459,37007
ACPI VIDEO DRIVER,ACPI VIDEO DRIVER,1833,47012
ACPI VIDEO DRIVER,THE REST,1833,47012
ACPI WMI DRIVER,ACPI WMI DRIVER,986,23589
ACPI WMI DRIVER,THE REST,986,23589
ACPI WMI DRIVER,X86 PLATFORM DRIVERS,986,23589
AD1889 ALSA SOUND DRIVER,AD1889 ALSA SOUND DRIVER,1267,35153
AD1889 ALSA SOUND DRIVER,SOUND,1267,35153
AD1889 ALSA SOUND DRIVER,THE REST,1267,35153
AD525X ANALOG DEVICES DIGITAL POTENTIOMETERS DRIVER,AD525X ANALOG DEVICES DIGITAL POTENTIOMETERS DRIVER,771,20710
AD525X ANALOG DEVICES DIGITAL POTENTIOMETERS DRIVER,CHAR and MISC DRIVERS,771,20710
AD525X ANALOG DEVICES DIGITAL POTENTIOMETERS DRIVER,THE REST,771,20710
AD5398 CURRENT REGULATOR DRIVER (AD5398/AD5821),AD5398 CURRENT REGULATOR DRIVER (AD5398/AD5821),287,6517
AD5398 CURRENT REGULATOR DRIVER (AD5398/AD5821),THE REST,287,6517
AD5398 CURRENT REGULATOR DRIVER (AD5398/AD5821),VOLTAGE AND CURRENT REGULATOR FRAMEWORK,287,6517
AD714X CAPACITANCE TOUCH SENSOR DRIVER (AD7142/3/7/8/7A),AD714X CAPACITANCE TOUCH SENSOR DRIVER (AD7142/3/7/8/7A),1259,36413
AD714X CAPACITANCE TOUCH SENSOR DRIVER (AD7142/3/7/8/7A),"INPUT (KEYBOARD, MOUSE, JOYSTICK, TOUCHSCREEN) DRIVERS",1259,36413
AD714X CAPACITANCE TOUCH SENSOR DRIVER (AD7142/3/7/8/7A),THE REST,1259,36413
AD7877 TOUCHSCREEN DRIVER,AD7877 TOUCHSCREEN DRIVER,868,21435
AD7877 TOUCHSCREEN DRIVER,"INPUT (KEYBOARD, MOUSE, JOYSTICK, TOUCHSCREEN) DRIVERS",868,21435
AD7877 TOUCHSCREEN DRIVER,THE REST,868,21435
AD7879 TOUCHSCREEN DRIVER (AD7879/AD7889),AD7879 TOUCHSCREEN DRIVER (AD7879/AD7889),649,15729
AD7879 TOUCHSCREEN DRIVER (AD7879/AD7889),"INPUT (KEYBOARD, MOUSE, JOYSTICK, TOUCHSCREEN) DRIVERS",649,15729
AD7879 TOUCHSCREEN DRIVER (AD7879/AD7889),THE REST,649,15729
ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR),ADDRESS SPACE LAYOUT RANDOMIZATION (ASLR),0,0
ADM1025 HARDWARE MONITOR DRIVER,ADM1025 HARDWARE MONITOR DRIVER,676,21187
