"c_representative","c_section","c_size"
"AMD IOMMU","AMD IOMMU",7076
"ARGO","ARGO",2657
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE",93708
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","ARM SMMU",3012
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","ARM SMMUv3",2904
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","IMX8QM/QXP SUPPORT",394
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","LIVEPATCH",8036
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","SCI MEDIATORS",354
"ARM (W/ VIRTUALISATION EXTENSIONS) ARCHITECTURE","TEE MEDIATORS",6785
"Change Log","Change Log",342
"Continuous Integration (CI)","Continuous Integration (CI)",8745
"Continuous Integration (CI)","ECLAIR",2617
"DEVICE TREE","DEVICE TREE",15132
"FUSA","FUSA",1268
"IOMMU VENDOR INDEPENDENT CODE","IOMMU VENDOR INDEPENDENT CODE",5488
"KCONFIG","KCONFIG",21127
"MINI-OS","MINI-OS",10
"NXP S32G3 PROCESSORS FAMILY SUPPORT","NXP S32G3 PROCESSORS FAMILY SUPPORT",444
"OVMF UPSTREAM","OVMF UPSTREAM",0
"PPC64","PPC64",5163
"PUBLIC I/O INTERFACES AND PV DRIVERS DESIGNS","PUBLIC I/O INTERFACES AND PV DRIVERS DESIGNS",8367
"QEMU UPSTREAM","QEMU UPSTREAM",0
"RCAR PCI","RCAR PCI",242
"RISCV","RISCV",8840
"SCHEDULING","ARINC653 SCHEDULER",844
"SCHEDULING","RTDS SCHEDULER",1585
"SCHEDULING","SCHEDULING",15913
"SEABIOS UPSTREAM","SEABIOS UPSTREAM",0
"STUB DOMAINS","STUB DOMAINS",34703
"STUB DOMAINS","VTPM",12913
"TOOLSTACK","9PFSD",2472
"TOOLSTACK","GDBSX DEBUGGER",2745
"TOOLSTACK","GOLANG BINDINGS",8481
"TOOLSTACK","HYPFS",1798
"TOOLSTACK","KDD DEBUGGER",2560
"TOOLSTACK","LIBS",126187
"TOOLSTACK","OCAML TOOLS",11313
"TOOLSTACK","PYTHON BINDINGS",5902
"TOOLSTACK","REMUS",1154
"TOOLSTACK","TOOLSTACK",345078
"TOOLSTACK","VPCI",4273
"TOOLSTACK","XENSTORE",16228
"TOOLSTACK","XSM/FLASK",17551
"X86 ARCHITECTURE","ACPI",22625
"X86 ARCHITECTURE","AMD SVM",7511
"X86 ARCHITECTURE","EFI",8126
"X86 ARCHITECTURE","INTEL(R) TRUSTED EXECUTION TECHNOLOGY (TXT)",698
"X86 ARCHITECTURE","KEXEC",431
"X86 ARCHITECTURE","POWER MANAGEMENT",7303
"X86 ARCHITECTURE","VM EVENT, MEM ACCESS and MONITOR",5713
"X86 ARCHITECTURE","X86 ARCHITECTURE",273886
"X86 ARCHITECTURE","X86 MEMORY PAGING",485
"X86 ARCHITECTURE","X86 MEMORY SHARING",2343
"X86 ARCHITECTURE","X86 SHADOW PAGETABLES",10686
"X86 ARCHITECTURE","X86 VIRIDIAN ENLIGHTENMENTS",4101
"XEN MISRA ANALYSIS TOOLS","XEN MISRA ANALYSIS TOOLS",2214
